filters,Top 50000000 fingerprint.raw,Count
session.first:true,1.1dfe64277bdf8be1fd43335d97003af3,1
session.first:true,1.20ee2bb6d9a12d0220d2accad2443a19,1
session.first:true,1.261939819a8582c7122cb5f47a1d9428,1
session.first:true,1.2d8e13a077cc225477e3c4427d0c9891,1
session.first:true,1.4a52567b5e8f8c002b6dd7c6de0d3cd8,1
session.first:true,1.4bf81c2a97b7f18fe5adf1bb746f4d30,1
session.first:true,1.510d624917c0ce5730978f36b18b01ce,1
session.first:true,1.57c9f4290ca8693066a3454de7c1ec8d,1
session.first:true,1.6a67c03b461a962543b68f30b715f5f7,1
session.first:true,1.6adbcbe1560761ef8d8207247e6b4d45,1
session.first:true,1.6ae0d0a9ab3dd6b9ae1e7f35a04af973,1
session.first:true,1.7272a280e87e5b81038a6e531eaae330,1
session.first:true,1.7406545dfa4130d9c0710c2e912c10f2,1
session.first:true,1.812f33238696cf86ab53bd0f527391af,1
session.first:true,1.852b7e7615ce433c1f937cc26b622a13,1
session.first:true,1.88498f420dbe70cb9c821633c7b3ea71,1
session.first:true,1.8be3cc1f649afe7460e7eb14288fc0e7,1
session.first:true,1.95599fc3739457c7c08fa1bf0eca1fde,1
session.first:true,1.9776417997c2dc34e4b0e8a739eb2977,1
session.first:true,1.99d6e511aaa2bf35e8fba52a2a3f1cb0,1
session.first:true,1.9e7854be9837343a606ebe21e71e88c9,1
session.first:true,1.0087eb979dd082131f8291bbcedd70bd,1
session.first:true,1.01197877c5335bd142c516beb3d4c47d,1
session.first:true,1.01a02666d6d86779bde9759ef6bc4d81,1
session.first:true,1.026eac71cebabd4989adf06c5d1fb297,1
session.first:true,1.03ad0897ba144882c666a47e248fe35a,1
session.first:true,1.046b7c9f4d23bffd636b2c44c32e0b75,1
session.first:true,1.0d62e92ba20cddf9a57444f9aa64f5cd,1
session.first:true,1.0f0caa730107bd7352ac7a93712b8281,1
session.first:true,1.0f10402a48b74828f09f91ced867de24,1
session.first:true,1.104643792271de0f30af821e8de0f845,1
session.first:true,1.1134c8d4c32dfd0918c5b0804d0d4071,1
session.first:true,1.13080450c78882958835bc20d91e8615,1
session.first:true,1.184168499e102046eeeadfc471a5ba56,1
session.first:true,1.192b9fe8fc84aa9962ab40d58494496b,1
session.first:true,1.1dcb287b76944b0dac6d8d0a96b7582d,1
session.first:true,1.1ed00a1cefcd247563e804000362e737,1
session.first:true,1.203248128e989a0ed67b09d7cc7b3d86,1
session.first:true,1.20be5538551465773c6886ca7abf1eb0,1
session.first:true,1.21f22edffc4b44e7e3cd6bb641e12e32,1
session.first:true,1.22e1417162a31816717030aeb90e57fa,1
session.first:true,1.248d006faa679d572150941033ec5f32,1
session.first:true,1.25581b407948af57ee2d43e4aa5b9238,1
session.first:true,1.25ded92c942499b80a5842ac9201a61b,1
session.first:true,1.27d91ce6151442e6cd8c9c60e4e40362,1
session.first:true,1.28259d72d1e25cb5dc0251722f4c7256,1
session.first:true,1.2890bbbd9cb05a196f7f7af0d72a2986,1
session.first:true,1.29b96fdf49d8626d50d8453c435b0353,1
session.first:true,1.29df6abd01599742a8795c3180095f8d,1
session.first:true,1.2ee2f73b0213431b8764d5327f120fcf,1
session.first:true,1.30002de3d984a84e76a33997db9740d2,1
session.first:true,1.30207492c7d4e03448ff70a4b9513fe7,1
session.first:true,1.3426799c691c352c193a30e653feef60,1
session.first:true,1.34416b5197acfc2747742e6fa5930852,1
session.first:true,1.3484f4648e0eabdadd1f9e654c314a15,1
session.first:true,1.3506b3d53bdf18012c42c1b34d73871e,1
session.first:true,1.35e01979948a3680b7020f0e2df9b78b,1
session.first:true,1.35ea4531bda0e6cf7194586611a6c107,1
session.first:true,1.374e2eb4b301fc601a5413997b9ac6fa,1
session.first:true,1.375b2eb6743b68ffc2fc2f393ba39b0d,1
session.first:true,1.37606593ad14e1574df33624d6f85074,1
session.first:true,1.3aa066edcf1413f75923ab2fbf471665,1
session.first:true,1.3aa09b0fd67cc89a5964c807d31158a1,1
session.first:true,1.3b49d521ac665edc44f1cf69deb8bd47,1
session.first:true,1.3bfe1f70086378739195a5f3acf8b123,1
session.first:true,1.3c4775ffb6a4115802a36bd25199b999,1
session.first:true,1.3c50d537b1220a24623f48871bccad8e,1
session.first:true,1.3cbc4af2ebbb8cd802ba290101755731,1
session.first:true,1.3ce7ed30f73e12d113963d91872a80fb,1
session.first:true,1.3d55fef137c0d2ed983ccba22938e534,1
session.first:true,1.3e3e4d9f82731f4409740357313fa78e,1
session.first:true,1.3f498425716edc8452f58ce8b0b9d3d9,1
session.first:true,1.41a24b2e0d7f59e20dca2ad3fdf36386,1
session.first:true,1.47db89cd702119702b5f08c300c4a684,1
session.first:true,1.485e0bee5d9236faf79fc5fdf5dd1da3,1
session.first:true,1.48fbedf0a5084c8b8430d85eae012eaa,1
session.first:true,1.4c26e84eb4b5822bd8a4f38d892818cb,1
session.first:true,1.4c79ddf9f8a51ff000047acadcf720cb,1
session.first:true,1.4cc47e76905af8ccaddee11f566a86f1,1
session.first:true,1.4d03171d850bcd70f6a9d649f3895550,1
session.first:true,1.4ee14bf1cf4cea2f4623ce3bcc469b0c,1
session.first:true,1.5135c18a18a7d9eab9a233d3631094c4,1
session.first:true,1.519537f55c7e6b4aa3fd946f959b5b77,1
session.first:true,1.52203c4bef931ccdfbe67c4c7adea2ea,1
session.first:true,1.52a5a9d4c1c4a849e3d21d3b1cb54169,1
session.first:true,1.531bd9e9d9c73fed9ae8c58bd6d97bcb,1
session.first:true,1.53815f501626aa2748115b9723d8dc93,1
session.first:true,1.568f2ec82f7912afe0108d5f867fbd5c,1
session.first:true,1.56dffd58677d73b66c5f4a28c91c51ce,1
session.first:true,1.57149563b5d9b2ec60cfb54c278b14d7,1
session.first:true,1.5738ee331227aaf1ac3346aa409af3f8,1
session.first:true,1.57550125666b677746a8b3b9601bb858,1
session.first:true,1.57e5d166c2ddc20d803ea060b544b7bc,1
session.first:true,1.5a70543795bc640f66b07eb16c1df151,1
session.first:true,1.5dc4d5bd1d2ee13f74d38ae43c8d630e,1
session.first:true,1.5e532d367c45ca8b89fdac3797cebbad,1
session.first:true,1.5fc47a7bbb817895752ebaf0ecb198dd,1
session.first:true,1.61dcd7a190b259e87373344eb81aa91d,1
session.first:true,1.61ea78bebf63a54d273407ba7cd19dc2,1
session.first:true,1.6240cf623ba7decae783def3c38ce030,1
session.first:true,1.626c201da4091e46a9c37b54dfbdc5fc,1
session.first:true,1.62af1926b51bced6c23ddd13b9856ddd,1
session.first:true,1.62b30cf8e0eac6c159c86d308264bc3d,1
session.first:true,1.63156c11235b65701092470197a7727f,1
session.first:true,1.643fd8f9c3aa63720c06f60ab1e1fb53,1
session.first:true,1.64c4a010a5c500d3840b18f0cb98bb87,1
session.first:true,1.650acb7eb6364e0f71854622c8cad1ea,1
session.first:true,1.672f7eea01622de1bebb2d7fc76e9f26,1
session.first:true,1.68d2f146593e3afa43b6b9b31d033e7f,1
session.first:true,1.68d97fa327c4b60ba647cf11714efb74,1
session.first:true,1.69fa1f55720c969e279bd60ede355e0f,1
session.first:true,1.6bc9619289995b9262c7d287629d8d73,1
session.first:true,1.6c54edfdc026d9cbd4331e30dace5d48,1
session.first:true,1.6e875501f4ba207675946b99e0c4d7f8,1
session.first:true,1.6ed8280cdbf22f2d07fa0a4834df2546,1
session.first:true,1.714ec206df51f7f5a6aea2c428b6d592,1
session.first:true,1.72e4303808d7dc28e219e598267a5067,1
session.first:true,1.73190fd359c73c7d55c32f0273d8a489,1
session.first:true,1.731eb32007b2fff125e3c4086269a101,1
session.first:true,1.7458df55a772651e40c3f4e6c442319b,1
session.first:true,1.74679bc837e0a1662f1e15f1d61e4c70,1
session.first:true,1.748f377f41b4ea45c618ec0b9501bad5,1
session.first:true,1.756bd256053ec2c7560f44edd16b6db3,1
session.first:true,1.7939dfff4a9ce3ac29a0e3d1b24f36d8,1
session.first:true,1.7a90e336340d1c43438bb64ca5715469,1
session.first:true,1.7caf03ebc10c2d3bbee5bab7eccc4c0a,1
session.first:true,1.7d9d484ccc02d3fbac286b3fe31d02b2,1
session.first:true,1.7ff70ff9ef11990e593a56e20e9f1e5a,1
session.first:true,1.80d251cad5cad429f0ed6b3c1dcb0be4,1
session.first:true,1.82672194bd540a1d74fe407d43fdd2df,1
session.first:true,1.82f4bc44d97ba5f5dc30b5adef44a2cd,1
session.first:true,1.840d65a0787122ea0ad9a0a49360f9e1,1
session.first:true,1.84d6ac5e0e9e8d661f546f33aedf9e0a,1
session.first:true,1.85877de9d17fb875b0ca6cb96937be2e,1
session.first:true,1.85e3b2d65b803d7d4e913b678f5f9706,1
session.first:true,1.8692b2b04c3f5a76b8e4c2741d7d36eb,1
session.first:true,1.87d7e600e6c3de9e4d82363c8a791053,1
session.first:true,1.895b4b8b44006ebd8a02549326bf07c0,1
session.first:true,1.8a91f9697e997f28335b01cf9f25b912,1
session.first:true,1.8ac1355f342484df3f9e89e79d350529,1
session.first:true,1.8d5e8de936823ed6951427440c619d24,1
session.first:true,1.8e387ee869fa4c0062906dfc730dbb2e,1
session.first:true,1.9198832e4fb5cd7cc8a1cf25033d72cf,1
session.first:true,1.9241ad8a6b71b46cb70be2685efb7478,1
session.first:true,1.94ef539c7a4f1f508b9297108c6dcbf8,1
session.first:true,1.95439c7a241ad9f8e99a62448a00d9c4,1
session.first:true,1.95adb40ce74f1eaf880b000413bcadbb,1
session.first:true,1.95b9e5765753fbdc1ee4d0013a44ad71,1
session.first:true,1.96abcd7a9a42ede1be0e9a325966766d,1
session.first:true,1.97479efb3d651c1993c14c1d61b9c568,1
session.first:true,1.988f389621d89b59f7ff449b71181f4e,1
session.first:true,1.99691ed2c1e2b856b8f98438b7f0e3db,1
session.first:true,1.9b6097fca62788daf551dd7c89bae7d7,1
session.first:true,1.9b63feeb531448b4b675cc1a652f90d4,1
session.first:true,1.9e1a6a636f3eb2ce078e990ef6d0ce72,1
session.first:true,1.9e61e9dc472e4611878f0b9bdb2b19b3,1
session.first:true,1.9ef53319d7a12de7af0d1382548c906c,1
session.first:true,1.9fc7604d1cb3b843cb069a08c1ce265f,1
