filters,Top 50000000 fingerprint.raw,Count
session.first:true,1.4c2656464dc4dfb7adcdd436655f12d8,1
session.first:true,1.4e70dede41d195f3d29bdef268eda9b7,1
session.first:true,1.4f2d2fc5925b88cae51569219ab1b28d,1
session.first:true,1.4f6ef29137a05256874d45142c2890ec,1
session.first:true,1.503da2eea2362cadd6062a91c0bd405e,1
session.first:true,1.5408b59e716fc1a870d3939b00636ee8,1
session.first:true,1.575c7c6a981d24684331bfbf343ccad5,1
session.first:true,1.59fe5226fd909f8a4cdb7e47ce57f38f,1
session.first:true,1.5c1301bd0a82d6b6ad3ab9d2a42745d8,1
session.first:true,1.5ca361026e62414dee899780027d20a6,1
session.first:true,1.5ced8c586180ab96ac772aa5631e3b2d,1
session.first:true,1.5dc34eec15d827086a52d407e6a7dcd0,1
session.first:true,1.5defd0b88099afea62b538d5a9133140,1
session.first:true,1.5f3d9201c09fcaf9c68668e4e5f26691,1
session.first:true,1.5f8f8276fcf68561c22a01f32dffd161,1
session.first:true,1.603b98d009e77d3240258e826603f1bd,1
session.first:true,1.6bc7630958065e9038c1453ee407971f,1
session.first:true,1.6bed20ffcf8c09961704fd8236ce77d8,1
session.first:true,1.6cab3e8bc3f25cab5d9cdb574bb75609,1
session.first:true,1.6cfacb777a76ef1ed7bf321517ac2285,1
session.first:true,1.6dac8e47b405c9aadc973724affac102,1
session.first:true,1.6e8a5d7196554c00d8cd1624f25b55be,1
session.first:true,1.721cdaf9d99b0f255437aa99d6bbdbca,1
session.first:true,1.7315438d809e1a392333641425c7afbe,1
session.first:true,1.731fb520e9c8c4913b8f7bd19caa4d3c,1
session.first:true,1.73cadd2939d4cb61b4a660769f52a15b,1
session.first:true,1.73cbdb2aab1182e679a9ccffc64ed666,1
session.first:true,1.73d212a3d5d9592460f00ba36cf1bd5c,1
session.first:true,1.751aeffb888e91fcbe233825404ffc36,1
session.first:true,1.75ac491629f3329f3c0d2b624134b89e,1
session.first:true,1.76a14eadcbdda7567308b53c6910a78e,1
session.first:true,1.771795c19ffc7e1a30b6adb409594013,1
session.first:true,1.7727239804a9a348e0ee5407e186dd3c,1
session.first:true,1.7ce6f966f623b6cc5d1cb0f55e3c2578,1
session.first:true,1.7f9d0f7a7b6354f1f25cb92e9a9e3b78,1
session.first:true,1.83d67a62ee3de0de9b858938ecbb7b29,1
session.first:true,1.85c1b8d724956d9156f023c52a5fe54b,1
session.first:true,1.863589df729f46c9fcfe87143271b86b,1
session.first:true,1.86ec65b508e263f54a6041a5eb359da3,1
session.first:true,1.87f710dfa4392c523d5e0bf8e48101a3,1
session.first:true,1.8867d9efd2b33e27e10a7f7fd658ba76,1
session.first:true,1.893d00ed279efe228e056dea6cb7216e,1
session.first:true,1.8ac234ea57f251a0ffa399928bfd221f,1
session.first:true,1.8e0c0aff29a221e2cadf346897f1a577,1
session.first:true,1.8eebcaead684c25ca401e90d228fdaa2,1
session.first:true,1.90e9d6bcfc06d9e3379f6af9f7c61567,1
session.first:true,1.91edd5a6cf1b02baec39bcc04c97b8d0,1
session.first:true,1.9398a736006340c4f1111b533176397a,1
session.first:true,1.94952a9e1465b4d8bb5a7ec8e9ba2677,1
session.first:true,1.951ceda5eb5b6f3a5647bad920741bd9,1
session.first:true,1.9551e96c35f87d3f1aa5ff66ae36cdcd,1
session.first:true,1.95ad6bdbe15c202bc22055c9aa387c31,1
session.first:true,1.95ed382e870e4cf7641190d3e2ac23f2,1
session.first:true,1.961559c11745108de276f7bc9df69653,1
session.first:true,1.964d5e231c656a07eee3622eb395b0aa,1
session.first:true,1.9c094bf94812b2135af92c94c12e2436,1
session.first:true,1.9c3844b8ea3c4c94de20ec1626bd8f6c,1
session.first:true,1.9d033c0decb87eccdb101c55566b8bba,1
session.first:true,1.9d59a39c141aa89d7b9a6c3bf8b099b3,1
session.first:true,1.9e9ee8b815b2a652e8b80b0b50e2762e,1
session.first:true,1.001f70f05ef1216b902313e00469120d,1
session.first:true,1.002d0dd32e1b098eca575c757b1c3e2e,1
session.first:true,1.0078853d1461c8b76bfc0e2aed4db5a5,1
session.first:true,1.010461ac981564721a1f546ed190fae4,1
session.first:true,1.01238191248b72e965437d6aa8d1fcd0,1
session.first:true,1.013e900ee5b16056974764860c61b825,1
session.first:true,1.019f4ceb489f21249f9ca8082b8573c8,1
session.first:true,1.01ee19ef34cfbe356f26894ee618ba95,1
session.first:true,1.0231926fe9854760fdeac290295a508c,1
session.first:true,1.0233cf9376394bd845921af14acc9eec,1
session.first:true,1.02494ac6af048e5ccb739c5b31590b3a,1
session.first:true,1.02947a09f931166927a63222c419f6ae,1
session.first:true,1.03285db0b97b8bf681549a4d287d96eb,1
session.first:true,1.035652d80f9e6c52683363f5495875ce,1
session.first:true,1.03d533be8ec47d334772367145654a58,1
session.first:true,1.046c78fd590a7478bf51e0747c3bb599,1
session.first:true,1.04a0b5ae51f2212d4f9d0b7bd76b32e1,1
session.first:true,1.04a8798c5315b93a61695947202a7ba6,1
session.first:true,1.04eb1f72ee0ac8de711ca377f2404593,1
session.first:true,1.0562f45fcd25149480591cc40cb7a688,1
session.first:true,1.05838b04d171f5d5120a2d01e8df4eea,1
session.first:true,1.060ddf8980a52e8c629d9124aafe0fb5,1
session.first:true,1.06148ed5ac6d0094c8c07c56d62c8140,1
session.first:true,1.0637958ffe520ef3784c77467ce857cb,1
session.first:true,1.065c1726277339e343c4d2517a401ea2,1
session.first:true,1.068f4e3b32e1a60b6012856217096f17,1
session.first:true,1.069b74edacb9c2670fcc3d4970ee48bb,1
session.first:true,1.06b2da8d3cd68c9d6dfd5cf26648e519,1
session.first:true,1.0755856adb3f9d4ab8229e15c73445cf,1
session.first:true,1.0771679959f312f7cf4c187fb4a8bce8,1
session.first:true,1.0790679f911ae2b343a1171c32913f03,1
session.first:true,1.079542c6b58facd9fde1f115b6519da3,1
session.first:true,1.07a6edc47c7e59b82b0ff8ddd7ef0a91,1
session.first:true,1.07c83f1998abc9fc040370a4c705c4a0,1
session.first:true,1.07d67c21ea76f3c2f436a631859af519,1
session.first:true,1.07ee3e140f243a41bdaa4dd09a6b7a4c,1
session.first:true,1.0812af03b22bd00d6ba4d47fafabd794,1
session.first:true,1.084d42ebc528f7d7a6f94d741a3b5cf9,1
session.first:true,1.0876e9a470ffc287eb56d459d1fa7c60,1
session.first:true,1.08f89718cef002e5fe037ad15fa32723,1
session.first:true,1.090966cb12d4fddf6ec004ec0fa1aea9,1
session.first:true,1.093de0f25ee80bbc85ab6688030cbc88,1
session.first:true,1.09a713a691606dab3fe6e5d0b30fe1d3,1
session.first:true,1.09bcc5c71a13ed8ae1f69af81355c282,1
session.first:true,1.0a25dc4d77b3d481b33efbaadf9e6513,1
session.first:true,1.0acfca7b334a480df56b05f346485c22,1
session.first:true,1.0ad9d654ae5ecc3da5504f6b7d01e701,1
session.first:true,1.0b507bd51bbeb7e0c666eac57f916ddf,1
session.first:true,1.0bd54e765d3af8e74c5a882f336f23f0,1
session.first:true,1.0beed6e81afe8b5a0d61fb5d437058d6,1
session.first:true,1.0c077b2608a3d55ec52a47d51307aacf,1
session.first:true,1.0c08daacd9334b2a2f085a2fa65f68f3,1
session.first:true,1.0c51cf57420d5b13e03d4e44dd66c6fc,1
session.first:true,1.0c665a6b2d87514080c7461a392a7594,1
session.first:true,1.0cca913a02ce5fd63b63838c9c17dce3,1
session.first:true,1.0cd73536765c44f35469687fd5534c5a,1
session.first:true,1.0d098207829f43b0d0477e6bd821a819,1
session.first:true,1.0d256a53aa213f86a72ac0f8312a4625,1
session.first:true,1.0d3c36b19d8a328852bd71881683f761,1
session.first:true,1.0d4f155a7958416da1327e3d7c57904b,1
session.first:true,1.0d732892c94612ca24206cd079108b17,1
session.first:true,1.0d99b9e4b07b1822eb7eebef9f15adee,1
session.first:true,1.0dae7977e0b9abb30be3ecc19c60bfaa,1
session.first:true,1.0e140bd3cad3ffdc49e40752c0b86a39,1
session.first:true,1.0e21413c7fc42be16a6c32ca5b5a1308,1
session.first:true,1.0e4cb0e21bad0dc0e4d9a7ea3ab2aae3,1
session.first:true,1.0e6fe91265a622863f784bee630c496e,1
session.first:true,1.0e83f330a89f7ad42934bd0b1b62876f,1
session.first:true,1.0e94ee8cf9d7120e0ac95c101b1f20ed,1
session.first:true,1.0ed379377b36054aa1084f442fe7b2de,1
session.first:true,1.0f1d1a9e1171f91dab7dc21915bf7d49,1
session.first:true,1.0f3ae87642aeb963086a385fb05f8dde,1
session.first:true,1.0f4aa4dec3e5a7589eb02a175d7e9629,1
session.first:true,1.0f69eefe467961e3aa514518c4da6cca,1
session.first:true,1.0f7ca67f61f15eec35a5d5186781c850,1
session.first:true,1.0fbec7b3208b81fccaa6384dfa4143c8,1
session.first:true,1.0fd5dfe5b4ef9122d259f9478cc0a80d,1
session.first:true,1.0ff2368e1964e3f877659beb04abe0b6,1
session.first:true,1.1005d52559aae324eb0e54fb649a33df,1
session.first:true,1.103e9f14ec28a04560fb270b74c8f1d8,1
session.first:true,1.10883c854160f2ef0008b1a113c8d64b,1
session.first:true,1.10f46f83363bd1469913712460788511,1
session.first:true,1.1163bc2ec41705e35114ea57967b1173,1
session.first:true,1.116e03a0e6d5af880b78709a56d7e18a,1
session.first:true,1.1174d037cb9a375834daa18b2861ec73,1
session.first:true,1.11a9ecbaaf6ebf06422f3830e420c4d6,1
session.first:true,1.11fb153cb69ab1043c6f2d993c99a9f0,1
session.first:true,1.1201b6ad889ea3270ba6ae2b16c7e22f,1
session.first:true,1.120712f10a3b3b980b4e02b231990278,1
session.first:true,1.120caf2b69225f6dec0dc7dab1e5243c,1
session.first:true,1.123c0ec8f66f7ca4e6265aa4ba8296da,1
session.first:true,1.12b46ea2438f689143017ddafab1c775,1
session.first:true,1.12c54ef48d338a8cf24ef379c3280be7,1
session.first:true,1.12e4d6ac64b42f67bdf81464ebd7c00f,1
session.first:true,1.131267863925f2c26d8dde13e87f0263,1
session.first:true,1.134c561e4fe4b64605291750831975eb,1
session.first:true,1.13667ebd8374322bcb26835a4e74d9f6,1
session.first:true,1.13c1f733ac3427bfd99355726520f855,1
session.first:true,1.13eca16771ebf3888eaecf7a2a3ed932,1
session.first:true,1.1508ff45823c5a3b0e366c15b4f6f70d,1
session.first:true,1.156985457d245fde98164640dd987690,1
session.first:true,1.156b8003a1c208c239113cbdd0adff36,1
session.first:true,1.15b4174c451f80d851fbaab90848b8c2,1
session.first:true,1.15d366f6cdecb58c0a19a9a075e043ef,1
session.first:true,1.16039ff4d7e3cee92c0ad41ee40a7f5f,1
session.first:true,1.162ddfd2ec95e0ecfd8f8e66368cf467,1
session.first:true,1.163cc4d32db0fbe70a360a64663fbf08,1
session.first:true,1.16fdda19c7660ea4764df57daecfd3e9,1
session.first:true,1.1703c1af5987190f457c31aec214b66b,1
session.first:true,1.171dfe5667474e422e12d3b224c78e7a,1
session.first:true,1.177b468d57961db1ad1cca289d6ccc9f,1
session.first:true,1.178d9d295dd8330097b48eb8d65c1d6a,1
session.first:true,1.17b399c4c02809c26c3034b18c658bc6,1
session.first:true,1.1825cef1c89a8e1788b2c2475a01eb86,1
session.first:true,1.187e0d42fa59718b76d0f7f3c15d7363,1
session.first:true,1.18833d764d26e4aae0d59d720b2fd2ba,1
session.first:true,1.18c9cb1e39ecb27d8d473d51d5711e10,1
session.first:true,1.18d8a5b2670044205c0dfec994f5a03d,1
session.first:true,1.190dadfc094e385b6cb682596cbb9ce6,1
session.first:true,1.19839e25429f10da1b8a1cfd774c1a1b,1
session.first:true,1.1990a93377b035a4d9d725cd5bcb8a26,1
session.first:true,1.1a46d5210a669a2156699a8638afb69f,1
session.first:true,1.1a6bc744eff02b38aa34e58f192443e2,1
session.first:true,1.1a767a1b57c8bc692324a5bf6170e880,1
session.first:true,1.1ac1d7b020e14b5b208565c82ad204fd,1
session.first:true,1.1af4e979a43071d8c897f310648f6861,1
session.first:true,1.1b3a5ecdff134abac6213e5de319cbd5,1
session.first:true,1.1b3aedd52ab9e3f088f0360459169cde,1
session.first:true,1.1c034042746621acb0c19c48a592164f,1
session.first:true,1.1c14af0ca4874bb82607a387c0bff5ac,1
session.first:true,1.1c2e89cee4f2a81ce476e797337b7506,1
session.first:true,1.1c57c64ebefbfb2a46bf627c764466ca,1
session.first:true,1.1c8c48e144029df01f6afdfc815f1b62,1
session.first:true,1.1ca3569c7fbce338ad02c77d8ba3d33f,1
session.first:true,1.1cc4cbf7f3696df033f66c81237f5233,1
session.first:true,1.1cf05b21b350d960ce16627156d7f2fa,1
session.first:true,1.1d056ad13ed7b4570312a9222d674a6b,1
session.first:true,1.1d09bd4101cbf70e75ce90b55247ae07,1
session.first:true,1.1d297c789baf3d01d515a965e9bca137,1
session.first:true,1.1d6293626e4aa78e443bcbac1649b7f2,1
session.first:true,1.1dbfa2f77c002966eb24b691a1f28a8e,1
session.first:true,1.1dc3bd976a89aaab95a1d07603c1b1cd,1
session.first:true,1.1e02bf045b3f06e94a18938b428e9a20,1
session.first:true,1.1e03c3981cb2d171f7f932467ea216ac,1
session.first:true,1.1e0a97a884fdc8996ad8388c24bc6ca0,1
session.first:true,1.1e2b86b04893243d24e6170802fcb07e,1
session.first:true,1.1e3316820c46e97bc266e994551899d5,1
session.first:true,1.1e9cb24db23eb9310369da3379e10751,1
session.first:true,1.1ea6e7f4e36cfe64310cba1432099fe1,1
session.first:true,1.1ed833056fc7892437d5ff17087780db,1
session.first:true,1.1f364914449cdd1502d23994d7a35193,1
session.first:true,1.1f76e62707cc081af5e7d95acdce5f5f,1
session.first:true,1.1fff841bf07db3e06aeb348364879f14,1
session.first:true,1.200a65137ea299f6192dc50885a93db1,1
session.first:true,1.2028fb30887802762cceea69966d8760,1
session.first:true,1.203a5e257e80348f77e6c90418913b5c,1
session.first:true,1.20b8b54bcdc196af2ac14c4ca4c78b67,1
session.first:true,1.20c0d26d4e18a181e61e24506de4bb98,1
session.first:true,1.2162b6a3b5dbea8ae8eca14bff973502,1
session.first:true,1.217e3e86ca7bd91990daca9f6cba3ed7,1
session.first:true,1.21b88015f489771e3d4867ad84197151,1
session.first:true,1.21f55d3afa71497772210929c98f6987,1
session.first:true,1.22292e51019028718f3cdcadd3d4e505,1
session.first:true,1.2267dfc2e99091a84c779b4193af5c16,1
session.first:true,1.228d21dd3a17f16deeae7e6003d2c5ed,1
session.first:true,1.22c0dbfb797eed8c5238309ee34ee98f,1
session.first:true,1.22d014cc63a842a442d7139ca30bc221,1
session.first:true,1.22ec97ee7e58cb0563bbefce927954d6,1
session.first:true,1.22feba96bbf09f7e42c97ef2b3a1fbf8,1
session.first:true,1.231461954fc6c81ab8bfc48227d9e5ce,1
session.first:true,1.232e4006534454ee9dbf8ce6993b078d,1
session.first:true,1.233eb286d53d75f4ad1860cee9568811,1
session.first:true,1.238b306c26eb2bdd810711dfebd69509,1
session.first:true,1.23e8a64b47d385fdef3eed95b0474f04,1
session.first:true,1.23e8a8582819d0cb1ae705d1b1d831f9,1
session.first:true,1.241787373b75f003a39dba33d8e24bb5,1
session.first:true,1.244539487aee2e2d444f9ef34c26d09a,1
session.first:true,1.24b565ab75dc2ae6146a56fec00e2444,1
session.first:true,1.25211409094a1c3860e33b8615bd472b,1
session.first:true,1.257982da32bbe02afdad7a23583ccb2e,1
session.first:true,1.26758e71b9654cd9018377ff20e6e009,1
session.first:true,1.267d68de2562fbec8f38fd6ae90c7a6a,1
session.first:true,1.26b367392fc82bd56241b290b63b7d69,1
session.first:true,1.26c3023baf76c6a238c5aa92f9405fee,1
session.first:true,1.26f1bf127b7b1896ed8d1f23a0b4d0f7,1
session.first:true,1.26f807cabf034765c17afdb0ced6deac,1
session.first:true,1.27256925efc411b750cff8e95d89cff4,1
session.first:true,1.27b3ed992e91f462753dcc1e94e0aa35,1
session.first:true,1.27f0e603a8658c394c41f7b20ac091a0,1
session.first:true,1.280bbb9dee944b64bfdc92d058897e12,1
session.first:true,1.283c5983512eda6b8eb5b550a989e08f,1
session.first:true,1.283fbdd397abf725daf153a673131e0e,1
session.first:true,1.28969b1c780b2d36b976a693707dada1,1
session.first:true,1.28d853de6fca0823fd044f15c536bae4,1
session.first:true,1.290c402900ca84d195caf4e4f416e6c9,1
session.first:true,1.2919e896279e2f29af65e1d2362eeade,1
session.first:true,1.291f08b91176ee177bc11e0fa2a763b0,1
session.first:true,1.2934973ab46c48b8296c5770ebaaef35,1
session.first:true,1.29a14fd864f81e4dd55e8b17fe8b8bce,1
session.first:true,1.29ae1e1baa68254d4a683f504d8a4eec,1
session.first:true,1.29d4a52d80b02337912bc55bf9fa1aef,1
session.first:true,1.29ea069c4c6a60cb0186c2eec67f5374,1
session.first:true,1.2a315cac9b1cdf2b317fd334fa45a8bb,1
session.first:true,1.2a70e1a15b93dd51d5ae022affcc117f,1
