filters,Top 50000000 fingerprint.raw,Unique count of fingerprint.raw
session.first:true,1.b5838ae64dba5d14bfe5b854657f2e05,1
session.first:true,1.3bb7c4b92e4792e7f7ecaf7f25c0163d,1
session.first:true,1.ae9c48c5b1a9e9db3016955dac4e2cd1,1
session.first:true,1.d756a74832008f02298d37eae35a8171,1
session.first:true,1.28eedd6edc1fa42a0259417a0e11488f,1
session.first:true,1.d303517501edef5f85bf425e09a13c26,1
session.first:true,1.0f0a155e664dbb55bcd32bede14b85af,1
session.first:true,1.80466a2eb3097ddd40a7f76e110a9979,1
session.first:true,1.80227c314d4bd0a041eafddf956e73cb,1
session.first:true,1.75d82cbf21e8fc72162276de757edd01,1
session.first:true,1.4f07a6043a0615ccd302bc50d72f81fb,1
session.first:true,1.00865eb3845e95e10d5e440bfa39803d,1
session.first:true,1.e5b522dad462781fddb3753df5d8fb72,1
session.first:true,1.6577d98a6c26c3a63d39e2839e6ceb5b,1
session.first:true,1.6bc832c3c37ca7f5216186e7351f7fc9,1
session.first:true,1.d2564821415df9f2b3fd29025c921874,1
session.first:true,1.6b76041c63de27ad1ad9d3b883ff13ee,1
session.first:true,1.138b1e09eba620fb6eb14f7c81f454b4,1
session.first:true,1.23830b76f84ab8a937e3494645228b5d,1
session.first:true,1.f4f9d5792672df9ce4918fb3adc8de5d,1
session.first:true,1.085ade0e0a395020b6c22d786148095c,1
session.first:true,1.5a6af4e8bde6fa7a63ef48db4b35d333,1
session.first:true,1.20b12771b0d391a63f4ffb35ce4ede89,1
session.first:true,1.c6a09ca7376f2acc81b448c8d567f61b,1
session.first:true,1.db622898e7a7568d5fd88f905c85ab2c,1
session.first:true,1.c3ffe96090184c6fec1d50d6c88f6b43,1
session.first:true,1.b1bc4f34494f7b87aa9a5b5c2681703a,1
session.first:true,1.01dfb22bc4370217787911bb63fb23c7,1
session.first:true,1.d379b0bf91d108ac35fef537f6af3457,1
session.first:true,1.d6dd5c837ce5f0cc7fd9d01f2d48c1ad,1
session.first:true,1.31bd90f542441ee5e113c98c3cd09bed,1
session.first:true,1.97678a29dc62c4ab44a3570cf864bb40,1
session.first:true,1.db5a0175c0d0e7c15206e4672a97658f,1
session.first:true,1.10cd1f9b847b4fb8724f81d7051ce20e,1
session.first:true,1.d373d5192c80a48dc8978dcd7edf0893,1
session.first:true,1.49cb5cb847ba2205ab2ff85dc29321bb,1
session.first:true,1.eb97b91fb51e6eebb0e38a3c2841308a,1
session.first:true,1.f6e1d3202e3f8e9aa8ce43f7eecb1e68,1
session.first:true,1.32d0f3e759c5b64721f3e316d9f96838,1
session.first:true,1.fb6db7703c31f153c3264b918738015b,1
session.first:true,1.6dc2f5c844278f93a2ecbefb5065d50d,1
session.first:true,1.daedf9df1842822b933dcda9ee884630,1
session.first:true,1.33c8420e5501d4374b85009ed5d84a92,1
session.first:true,1.73734a07aad492dfa0a23ad3c11f2393,1
session.first:true,1.bb6fed5464977de88e7ef5cdd69e110a,1
session.first:true,1.9b91eb3ff4a794a2a418dbf3b78d1c72,1
session.first:true,1.f1718c17f917c98cffbe9759662d91ab,1
session.first:true,1.357372c704d154edc6723e6b1c2eee2b,1
session.first:true,1.d24d4afe7cf81049ebc9e90971d28b60,1
session.first:true,1.68cb2962162ff89f04e0cb400fa9f0e1,1
session.first:true,1.0e5ad571acb2d8a12b44d5ea131e6d8b,1
session.first:true,1.db270d94d382efeb1dd4bcd745d30c39,1
session.first:true,1.6dde4c7883d373524c960dc95473f856,1
session.first:true,1.77d9c3151bccf1b51f676829f75648d5,1
session.first:true,1.c0fcfe4058676492bb6baf4500909de0,1
session.first:true,1.842747382f3c27dc2f4d043f61c9f7bc,1
session.first:true,1.65e68d157b1aec5d6e268f89f92be5a8,1
session.first:true,1.63570e7280c5867cb9b78cd2a910acdd,1
session.first:true,1.c3d4828e654c071e0fdb750916174ee2,1
session.first:true,1.9ae3b89d023614439633d8975b27b4e6,1
session.first:true,1.12973c48f5201bdfae2cd7a2f6e8e7ab,1
session.first:true,1.e62a0a30f80bc55886903018dcae1948,1
session.first:true,1.3ff1dbee3f09df7f6d0ee6e070d8d022,1
session.first:true,1.05c76c0a117452e7b0d9587308a292b6,1
session.first:true,1.a80536394acb0925d76c88333ed48d0e,1
session.first:true,1.5a755267f43a9a27a8731d654775e09f,1
session.first:true,1.43430d4214f034e579e090873c5d83ce,1
session.first:true,1.257333e0628ac759332c8ff314d63113,1
session.first:true,1.f2a907e68ee05f00df001d31122a9f92,1
session.first:true,1.3f5bcc7ed2ee81e13dae9ec0dc8692a0,1
session.first:true,1.0e448b5b789ac943c8641856d1926e91,1
session.first:true,1.c0487a83268b0e0e9facd36ca564e8f0,1
session.first:true,1.66a181aab217aa452162246f0562f394,1
session.first:true,1.16050952e7645562a44d29a24b090c99,1
session.first:true,1.9edc05ea893b7786c8dbe4c4a9014264,1
session.first:true,1.51a52833857486f30389f67716ecc99f,1
session.first:true,1.05eb1d3b98ee029f1020db82e78a1fe7,1
session.first:true,1.33cdc66317ae28eccb79d04dd0a66aea,1
session.first:true,1.46156850c99059e51875349c301206d0,1
session.first:true,1.6c4f227e098ba8cdcfc789d9bd76ad6c,1
session.first:true,1.28ef2c47ff505e228dbf5dbd5ca0243c,1
session.first:true,1.a1c5468fac246b92fba71229867b91cc,1
session.first:true,1.43db97fd8c66c4f4b409e6e180981928,1
session.first:true,1.6ef4aaa9784fa388ce9ce94c1808a27f,1
session.first:true,1.ef4fb24ec56169926abd3b6f587384fe,1
session.first:true,1.7e8f4cefe93a5b683fbba2a4cb54b5ea,1
session.first:true,1.bebbaed5b6653a1480783d1844472284,1
session.first:true,1.f6261195cc58defa48314a14a4559fbb,1
session.first:true,1.107862056e80bcfb4e5c4d528cfd99de,1
session.first:true,1.392392cad3c438a9b243b2819f7813d7,1
session.first:true,1.ff74dcc3ab3a5ea689bd2fdc8f42c9fc,1
session.first:true,1.3ae4b9c833911505e877607aa2d5860b,1
session.first:true,1.c1aa44b67b1dc21020157ea1f1dbe52b,1
session.first:true,1.63a548d3882fceafb4d2b24adba8f880,1
session.first:true,1.b23de72f1a83959b484d85362c2c23e3,1
session.first:true,1.8fe2761afb82afbb81579e5ed859aac8,1
session.first:true,1.8eb6affa971984fb94d817c1ce8151d2,1
session.first:true,1.79b1d3009f88de75fde57d2af2bf782a,1
session.first:true,1.7ae5a2d5eb78a0f6f9311f53e816f772,1
session.first:true,1.f9141324395e7554bad3f89dff27a655,1
session.first:true,1.3b9e0c26bd289bc964308942163a2b1e,1
session.first:true,1.28a3666a4c1522eb13bacaa7e9385526,1
session.first:true,1.41fa9a84000cc03df6da386eb64b11c1,1
session.first:true,1.a4894160d833da47ff0e1f036371f770,1
session.first:true,1.614fae572932368d504bb0543e0cbc88,1
session.first:true,1.1e5a85f63340cf02d9bd3920215eca79,1
session.first:true,1.724463296bdb48c96bb847b2e4760be2,1
session.first:true,1.9ab25e258b2ea3116fbd498670b3287e,1
session.first:true,1.258f909edfce6af7081d4f764925d516,1
session.first:true,1.9fd4ea1acec9f8fbbf8bac86f38a2326,1
session.first:true,1.1ad86e3f71bf56954340451420670004,1
session.first:true,1.cd9d94c3228a3fe7409f8e2499b27808,1
session.first:true,1.da81d4008faa870a49ac173f5b67b06d,1
session.first:true,1.5073bb5e433fb5a20518f774a58c168e,1
session.first:true,1.fddcafedf6f427c5a41cc494d3efc273,1
session.first:true,1.bfabab1eeda2b5195f56a553e9256d5c,1
session.first:true,1.65795aac8d95deb76e68dfe4fda04df0,1
session.first:true,1.486bcced8ee9dc98e3b23134de19f0e9,1
session.first:true,1.3beb51653cf22e3d2b7bc9ad832cb790,1
session.first:true,1.6fa37b343b8a99706c13752c47706bbe,1
session.first:true,1.185c092ba3c1911a15176a1ff6f9cd65,1
session.first:true,1.1db065a16631d0de64870410f82f5d5b,1
session.first:true,1.e5d51cf871a2ed310133613ee0222608,1
session.first:true,1.d9541244b9f211a493afb266b3a7c8f1,1
session.first:true,1.ab9affbea08ab095a36014e058531a67,1
session.first:true,1.464b92e6ac6a33573552321bcf043cb2,1
session.first:true,1.6a7c51a7114847dd12fdbe4c633edb60,1
session.first:true,1.f03df336c2705be4f6ec73b9fa318db3,1
session.first:true,1.80945fc62fb0ac14bd8dd83a2d61202d,1
session.first:true,1.7f6c38162648135745709425ab01d7fa,1
session.first:true,1.3f022a41d13df970b85e7cef0c0a2f83,1
session.first:true,1.96ace490b693f8c6f092b48e8b1f3d3d,1
session.first:true,1.e6c54f1219a3944cadedcebd61ddb0bb,1
session.first:true,1.f830f6a365a8fecc931f9636a5e2f679,1
session.first:true,1.85ae53d19ff3545939148e071d5ffce5,1
session.first:true,1.9050415b2c24a47450ce391e2227ad49,1
session.first:true,1.60474a804f475c2a4bb01fb2d5a916bc,1
session.first:true,1.6facfad42c5d1f9427170fcdd085012c,1
session.first:true,1.2312469897812710f941c4c3222dbc3e,1
session.first:true,1.3aad2b8d927ab2a6beb1b9140a4bae52,1
session.first:true,1.9b1c86c8d723bfa61390243b3a202344,1
session.first:true,1.b99289a527d43ff441d0ebf12c4caa6b,1
session.first:true,1.2ae6c758b69ea3759f25fa816cce7227,1
session.first:true,1.b4157035fb185aa50de5400094ae40ca,1
session.first:true,1.f6df45711ba31fe474823f8a8e76f7b3,1
session.first:true,1.912640a4904c262fe4ed59eae7e2a4a5,1
session.first:true,1.65c945a319a00585469746adb3c490a4,1
session.first:true,1.1bef20fa47cff6da2a48102b51470925,1
session.first:true,1.37faf22208cd01c8779b4dd0ca4ee0bf,1
session.first:true,1.f56e6c311fddac33e63c2f24f443d4a0,1
session.first:true,1.52a5d463662905482afb9ab95099fae2,1
session.first:true,1.e53b58e893b5a79c4adb3bfe4b6d3732,1
session.first:true,1.499ff7f1b898f285293d3aee769de926,1
session.first:true,1.7e10d047b7b1f5c61cfdbe91bd15a615,1
session.first:true,1.d0ef106fef7585fb329092eaed2a9ad8,1
session.first:true,1.08af9207b3d24c417cf5d2438695f687,1
session.first:true,1.c8e3c682c5eeafa1998673ff8e4f9af9,1
session.first:true,1.1f3ad72eca74f75f00e347e1cade9f24,1
session.first:true,1.e4e8bb1af1f5bdc0d6a69657e05c373f,1
session.first:true,1.ef8ac5d18251873287c06c321b70b77a,1
session.first:true,1.47817693ff0b84d71d7061bc43eaee30,1
session.first:true,1.6320a33bc72e36ef67864a10fc23220b,1
session.first:true,1.f24234f48c2fa929b5c3301b4913ab38,1
session.first:true,1.113094102b10e2d016c7c4dfe6d56df8,1
session.first:true,1.1805a5b55a324e540471882d659f0fd7,1
session.first:true,1.e53ba96b13b855bb7ad84229f4f15c39,1
session.first:true,1.8f30024f6466c8167c92104e83c6e632,1
session.first:true,1.d646d668ccdd5c3481d01576d97c2ece,1
session.first:true,1.24a066918939897f5f608efef34797fc,1
session.first:true,1.0fc3330f123e42ecb605a145d5e9ee14,1
session.first:true,1.798d7929f00647a78a486f8418838acd,1
session.first:true,1.8a7089c521cd983fab75812a8285fe7a,1
session.first:true,1.a841f1213762e70d616f4bbee73d8059,1
session.first:true,1.bdbae9de11371610a6f4fc8b926df02e,1
session.first:true,1.ad2ebca631ec50c2f6ad66c6e89c0fbb,1
session.first:true,1.5e00622f1b5a9315279f7a1e38113a8d,1
session.first:true,1.e0e6f8224eeeefaf382b9303e54cacf7,1
session.first:true,1.1c8cb86caa7e39c654facaec974cc96b,1
session.first:true,1.95b762255e0efa338a12f53ceaa97773,1
session.first:true,1.4a5c840a5f55243dff9e43893f676db9,1
session.first:true,1.e697b52bf2791501358d3562d9544448,1
session.first:true,1.cc87824698f1c42fddf8fb35de19c2f2,1
session.first:true,1.0e82f176e58481921420c4d8ffa173c2,1
session.first:true,1.590ecfffa3e95956fb971cb5c3f56687,1
session.first:true,1.d9efa8ce1648787e7501b955aaed4fd9,1
session.first:true,1.e844d903ac129e123dd1f33766f4b09e,1
session.first:true,1.362b1d3b21257d0136fb715cefeed0aa,1
session.first:true,1.aab8d2aefa347e3c1012d277e11a71b8,1
session.first:true,1.6dd15550a6e8e0b17c28811d3365fcf5,1
session.first:true,1.56c52bdd9ffe36583af255b379437e09,1
session.first:true,1.d913237b6581063ae926ca0352754704,1
session.first:true,1.0c731853a62dfb4180d6db60dc148ff2,1
session.first:true,1.614475deb654467f836ecc10cb10561a,1
session.first:true,1.dee25d1def109f53935e5d6dd5d72e0d,1
session.first:true,1.8f84c566ccc21250ed088f3b18ac842c,1
session.first:true,1.605f73d24d759596d31dd0ef1e2cc23e,1
session.first:true,1.6fb4a457c866a649ca3a6d9b9424663a,1
session.first:true,1.d687610d292215ef5d6692951ba3eb73,1
session.first:true,1.64629f2273b751154e9a64681c0bca4c,1
session.first:true,1.8285489b3042e490829f4c4b4f7dad18,1
session.first:true,1.ce3e800b5fe05c78340463f0bf4205d9,1
session.first:true,1.3be564a78e57a2748ebe83caf1d4e05e,1
session.first:true,1.18258a1b593f3d219977daf50e1970be,1
session.first:true,1.3376931f84bb84bf284a43163000d037,1
session.first:true,1.b35d9caa70755f6253ba8c2b75e765ae,1
session.first:true,1.73f8eb3bbd94797ccdea4ae579ee0c65,1
session.first:true,1.1c3dd02468c2a8712276bc6622d678c0,1
session.first:true,1.3be2acb96075d5e53b9c60aab64449ac,1
session.first:true,1.b514369b16e492328dfa53281626b825,1
session.first:true,1.8dad51ef9e9b1270827adb5d8bf99e6c,1
session.first:true,1.6050a13f61ee8ec77b79138e4177fe01,1
session.first:true,1.0c0896dcf38f30ada940f906c4030d4b,1
session.first:true,1.1fc7715736a26fecc60b4ce60059a0d0,1
session.first:true,1.0ab78df1bb07996cf4071c4ac3cbe7fe,1
session.first:true,1.5caf23aa8b4c2891cf07c3996ca7b8bf,1
session.first:true,1.80fe1fa0a3031e5fcb47ef8f2d0c9b4b,1
session.first:true,1.83351a2ba13969c47b33b96478419dda,1
session.first:true,1.441a62641d01ef422e983a4bd6b93bed,1
session.first:true,1.5fa52704f09d97ef5297ea0fdc5a6bc9,1
session.first:true,1.b653299a20adce55ff59fb6bc475c4ad,1
session.first:true,1.0c2bf1ffcef71ce9973839092541ba9c,1
session.first:true,1.7e3bbb1715e654f345251cae4c8dd6c9,1
session.first:true,1.f94600e8621a96e223e500d4c4bd172b,1
session.first:true,1.08ce21a056675a3b9e2c595566264f8a,1
session.first:true,1.6912488ae187a6fef79d0a04a141d054,1
session.first:true,1.7099cd46b1e42afc88a287096ccfc935,1
session.first:true,1.157b7a7e1574bdd12aec8e43d430f37f,1
session.first:true,1.988b276dda90046c4f01dc09d6a50ebd,1
session.first:true,1.9e663da63b326c13c1a9763ad14aaa80,1
session.first:true,1.5c6ae1484acf60eace6f68d2bf6f82db,1
session.first:true,1.77e9db3e525fd2f987400365684aa989,1
session.first:true,1.2e16349aa50ca6ce1e100b2c7bccdd45,1
session.first:true,1.863bdb5564a92bf5ae4ef338269fa978,1
session.first:true,1.37fb00eebeda6a8a940e35c9cfd33f39,1
session.first:true,1.1e247ef32a9211a1bc5cd1f62cb4ad07,1
session.first:true,1.df33cd347a528a1c2018a5f1403951f5,1
session.first:true,1.8781331146a0b526ad098b3925b9b94b,1
session.first:true,1.8ceeeab8bf6042d196c263890c7fd26b,1
session.first:true,1.2937e3bf6c1a8ac308499f7f972b0ffb,1
session.first:true,1.c41dd43f292d9d2d3d01c73b732e9961,1
session.first:true,1.1bcfa413c133411ed730b28371ab5f04,1
session.first:true,1.6240e6b34e6d21fdd5da595870c9422b,1
session.first:true,1.d5ac05ce776b951856e45e49f6a024e4,1
session.first:true,1.ed1c7a2c7ab3ca8a9be740e593baaa01,1
session.first:true,1.a8093bd61297b094ccd0845936948630,1
session.first:true,1.151038b93c2a3f6c138a50373564d811,1
session.first:true,1.61718bc7850971f487d3bb58e43ef11e,1
session.first:true,1.5f6d5a36b0ab37ad1fbab30467c2bc44,1
session.first:true,1.34e3d0954ffdaac59b0d5b5b82402578,1
session.first:true,1.79e6c9451eb4d8cee3081872ea4e63be,1
session.first:true,1.0f763ad9993676bc224a64dc441b2a66,1
session.first:true,1.c6f5bcc47cb57647fa7a08976fbc2b7c,1
session.first:true,1.f6e7b3e14b0a4959285d44dff475abe7,1
session.first:true,1.cf51f35ab9491279135a21b8a3d53db8,1
session.first:true,1.ad03e75ceeeaaf1f3500dd1f8aa45f45,1
session.first:true,1.729320ea8e82b27f5d3f8a3b116f660b,1
session.first:true,1.258c276ef209b2d322657c729ef5d24d,1
session.first:true,1.9ddeea218a3102e64336757dc029b192,1
session.first:true,1.9a31b40c0547020708230eae75a2149b,1
session.first:true,1.9c21d47113a28bc4bf45ede131e1c53e,1
session.first:true,1.363e3b2610db220d885c3f9a76122494,1
session.first:true,1.a447cf8201591d073fcce6f5d20d0e26,1
session.first:true,1.0e95684e095b6859157b9043bc816d93,1
session.first:true,1.76b06b2afa523ef15df73ccc24a44d4a,1
session.first:true,1.f564d61f7c7145adf018f09ea6042f3c,1
session.first:true,1.1e901da3bb985db55f665197acbdf86a,1
session.first:true,1.93bf303ea3fd00ca437151f7f5946576,1
session.first:true,1.e8fc9d97d17fac578aade6bffc7f09c3,1
session.first:true,1.260806ea839d74c6c321c422aad9216d,1
session.first:true,1.f46ce71ec39385b90ae1ce58f7159166,1
session.first:true,1.f9f96ac7d4ce06a949bf9e72115d9751,1
session.first:true,1.1ddb1755e88e95c4af00033f081d2a16,1
session.first:true,1.d6b0c22c7c9c0f001e7848c9d88bb497,1
session.first:true,1.4c766a2e2fb859af2a41a73649c87f0f,1
session.first:true,1.64e3900ac7429f26a92ea787baa88bb9,1
session.first:true,1.ee48e8d5da8e1938832af3f01c6b7e4f,1
session.first:true,1.c0401f9ad370ea897fa41a0cf9aad15d,1
session.first:true,1.8d0718fa4552ffcf18033d053381cc04,1
session.first:true,1.e035733a24d488b973da67dc39ff2ad0,1
session.first:true,1.4a5da945835c497306b1555f72de8fca,1
session.first:true,1.5f8a30f4291f139fbb08e8bd72de61af,1
session.first:true,1.1ed43fe0336b4e362df7ca64c6780485,1
session.first:true,1.4cfbb544defbdf9e05217d77c934de46,1
session.first:true,1.e23c1bc040d369f987ec9397de2b7e75,1
session.first:true,1.d0f3b163a67705ae02dc3a1a57f59781,1
session.first:true,1.839b8a137559383ae4b59c2796fcd17f,1
session.first:true,1.804f0f2e07a9b94fa38cb24358f92bf1,1
session.first:true,1.2c7f26c754896bf2b99efbaacf9d56dc,1
session.first:true,1.0d9ea3254640ce723744a1f3211327f8,1
session.first:true,1.698ca0878c29c4993736415c57f7e4ab,1
session.first:true,1.64f3e56ab9f7cc5e3b0fa9c278e034de,1
session.first:true,1.b86ddfe9aa05477d0d5d692b223b0f6d,1
session.first:true,1.ea58dbeadfa164b909c75b7fd84522db,1
session.first:true,1.9942190e8626ec3ecde55fb6c919e816,1
session.first:true,1.3c66f257acdfe86dae6cee0197d37780,1
session.first:true,1.1fcc3cf78700caa03c4e864d18710762,1
session.first:true,1.fa97a9735a8bd63f3c26c6db79073af0,1
session.first:true,1.217c594c7306ad985a493f7bdb3f8343,1
session.first:true,1.a46f5446c330761cfd3f764c4d47655f,1
session.first:true,1.9b02a66b147d729a2e14eb1fb52941ce,1
session.first:true,1.3f47bcc4dbc058bd58c4e66973cdd12a,1
session.first:true,1.6cc73ae058830427a431646a1ee23f16,1
session.first:true,1.a7e5f6ba1eaf06aca1a6429e74de9061,1
session.first:true,1.a8f9526a514bba5041f966e0230f8f77,1
session.first:true,1.78ba4dd65f3d535fa2cd68feaef3f687,1
session.first:true,1.2d0b2ca435c0a84840a1b148655d7c39,1
session.first:true,1.67694ec4e2efa8c5a455f69a4528e13a,1
session.first:true,1.7a2d92570fe373c094112a925f264135,1
session.first:true,1.4851f1df0c78fb19c4a76163a22411c4,1
session.first:true,1.b3954de401d90df98b9e1ea3ec603ad5,1
session.first:true,1.3a089a5b2ef440e44eeef9a930a0a77a,1
session.first:true,1.fbef0550e5174c4ce639cd8b0f62a212,1
session.first:true,1.2a1ec050dd59d0c2dbf682c1e7ff841b,1
session.first:true,1.79ccd828c6c20fa3c57889eca1e9c2bc,1
session.first:true,1.e6995d7b6cb34b87d172619b99c9fc42,1
session.first:true,1.9df3d2899a95b125845842e8a3634815,1
session.first:true,1.e327d17c36631b22fbe26086125f04ef,1
session.first:true,1.32b0a997ccedb73bedb39a1e0b492d3a,1
session.first:true,1.78b792db95d1dbe57f3cc4b91641a2be,1
session.first:true,1.8a2463fee854c0b87fbc73d244d54ad0,1
session.first:true,1.737774b491304e048a8c64f7055e1cd8,1
session.first:true,1.a1d3c71dca8ef26367ceb059a644b746,1
session.first:true,1.74edd14088a0555ce7c160f93e89f939,1
session.first:true,1.aa901034397df6b128df4186d3e0e678,1
session.first:true,1.dcadfc18a99ca09be77df97bb5589a49,1
session.first:true,1.b0ee5f07a8401ac3895b08131a662a4a,1
session.first:true,1.37664b5e04645c8a9712e6e1ba134b21,1
session.first:true,1.2fdf47eafde44c229647c6bae798b7d5,1
session.first:true,1.6c7170bb60a1ee484cf55be301431bc7,1
session.first:true,1.5eefb6bc07289b22873d00b30f8c88f6,1
session.first:true,1.5c3071cd3e50d7db8a311b1f16d7ed9c,1
session.first:true,1.77f93218f6c59e908dc151834d074ce3,1
session.first:true,1.44537c4dcd7401a82204c4b99a89309f,1
session.first:true,1.04b650a47e730cd84d9b5c5a52167d16,1
session.first:true,1.cd491a53deb6313b1359ffeaebc37206,1
session.first:true,1.31b37a193ca5086983896801288aa30c,1
session.first:true,1.a090fba520e096ab6e04fc5ef96fbf31,1
session.first:true,1.3415111f5b042ad71472d26fed2efe31,1
session.first:true,1.b0e4c1b22e5388f4de5e4dd75154aedb,1
session.first:true,1.ef360e839b44bd939f7b4f6382027db4,1
session.first:true,1.87dab3d3042e0d5b2bff065163735772,1
session.first:true,1.5c2268f95e143d8cb8649d7bdfa51932,1
session.first:true,1.4e1191aa6249d9424994bed2d9732e0a,1
session.first:true,1.45bd10e2113a445b6f425b2b39716977,1
session.first:true,1.17536114648557320764cedded1b7774,1
session.first:true,1.4429231b4c6c7615b4923d4c7dc90ca3,1
session.first:true,1.caff98d75416b5e22c0740f5088d639d,1
session.first:true,1.95088297cf7b1e5633382cb59e3bc9d9,1
session.first:true,1.17a4d08f061bbb401f20b78cc0c35031,1
session.first:true,1.646ea57800118b50e2f0d9c5f411197e,1
session.first:true,1.720a8f750a9800d7c5d5390221c70027,1
session.first:true,1.0e144d69958bf099d13585d7589c7e8c,1
session.first:true,1.481ea27e3f9035246c7b68e90bc371be,1
session.first:true,1.7f7518c1a0452568247da2e7e056fa6e,1
session.first:true,1.2c7b714a2ce38b90399e1a68b66ee015,1
session.first:true,1.cac47e7ef92c8f63566f8fd2e8857db3,1
session.first:true,1.60c4e681c81e605f210d82955f827ede,1
session.first:true,1.b23000ccc177a5aefc714cf9215b2221,1
session.first:true,1.fe911a108b726a125cb3482e29b29c73,1
session.first:true,1.4b93d7fa81a226d70cb151b8279aa441,1
session.first:true,1.3e03120aa58680145da58250b3c9d62b,1
session.first:true,1.1572de911ca562e231cd54d2627ae250,1
session.first:true,1.bc674ab7dad66c2670867b9ea4de8501,1
session.first:true,1.d34698f50f2092fb3dceb6e997182cb7,1
session.first:true,1.b72f77d23e75f32873540222b604a69a,1
session.first:true,1.326026b1d566d7b60e32c2d9b5938c51,1
session.first:true,1.a170d65019cded2ee0cdf9b2174ca9f4,1
session.first:true,1.97b2362b223202faa1bafc78bb0bc715,1
session.first:true,1.5deabea585baf826a328fdd3b3c1dd88,1
session.first:true,1.54823353c76cde891c6ddb8a853f2c64,1
session.first:true,1.a523889b355527c49eea2b955b77da5c,1
session.first:true,1.54b2811c05d24de3ad4c24abf9888252,1
session.first:true,1.c732b3a8914e2a975fb706825fced5cb,1
session.first:true,1.3c77cd49b06e3ae295e7f50b43aed3a1,1
session.first:true,1.244710a2be971a0be677cad3e41db2ba,1
session.first:true,1.d081599d8698330147f1f426a8ad36af,1
session.first:true,1.4892dca64b0d72fb8e8a297324c04aee,1
session.first:true,1.3e557d223463b15d35a16b68e725fe1f,1
session.first:true,1.342decce6d54e10a80477e92f6d2bd4f,1
session.first:true,1.4a0f4dbde143dd9b94b596f082705a1d,1
session.first:true,1.f2f6a6d876c494fc702eab5dd8c1da16,1
session.first:true,1.2913dbaeafa11c44d925f0b645aae68a,1
session.first:true,1.2b5e68494b555c4f94e85c1b5928a741,1
session.first:true,1.edff5ae76e0a72236e462989db86e430,1
session.first:true,1.77a01717442b6eaa9d79675ca0fdce69,1
session.first:true,1.7ddcd61d5cc6df229737ba4caea89ce8,1
session.first:true,1.3435dafc4ccaf413541fbb2c89110522,1
session.first:true,1.29410b293354bcc1f5ea17ea0eee5b09,1
session.first:true,1.aca924b5bec0fe92d126dcd96896e3c6,1
session.first:true,1.86b98e3526eac5c92891ab87d184c333,1
session.first:true,1.eff632c873b0f3f8111de57294fa0ad3,1
session.first:true,1.bccfcf34970583ae217da354e62047df,1
session.first:true,1.75a6f49bab35745b1bb14a4b4d3502c7,1
session.first:true,1.2756fd88eba718e762b011594f9dd0bf,1
session.first:true,1.dd0ffd7cba6ee3751c261a48b60c0209,1
session.first:true,1.a20a91d068461e8ca52c43c18d5492a8,1
session.first:true,1.5e42cb4745489c59e34b3e12903845a1,1
session.first:true,1.db775154835227d49cbab09805e04120,1
session.first:true,1.cec6ffd4f3450e1e8157fb8195f19e58,1
session.first:true,1.dcc94cfafe3d191e57d41178397bc710,1
session.first:true,1.c3daf4c8f14dcf38f103705565687ffe,1
session.first:true,1.7eadb5e6c30290b1e93b0d4dfac20ec2,1
session.first:true,1.550f9452386f923f51640fab990f0178,1
session.first:true,1.b751d86d6c0cbf5c8dc2d70847d8c5f2,1
session.first:true,1.26501d9a9b9db31f19902741128c69de,1
session.first:true,1.a6cb161268e62351a173dbf4e29a2c53,1
session.first:true,1.fefb2ad0428fd2ac65ce2182d9a43213,1
session.first:true,1.6a8625c3de2da9dc587fb342be7a3717,1
session.first:true,1.ed909ba09c0e61e61784b294eef27507,1
session.first:true,1.984ea57b54212bc7797bb372640d0b24,1
session.first:true,1.0dab750a10f29c352d1ac98742b658b0,1
session.first:true,1.874c1e7f38c9572f328771b31f129a9a,1
session.first:true,1.70211e65beb6f4236e2c22f778db0255,1
session.first:true,1.46eae0929312e470d7b88cb9299cac2a,1
session.first:true,1.1ece01d66f46b6321da28dc53ab5b148,1
session.first:true,1.84876fa7bc941fb783a2351bec2fc44a,1
session.first:true,1.e930fa0149117fdbb0fafc737edb4f74,1
session.first:true,1.b9d1113b54a29cac4c751b62ab498a1a,1
session.first:true,1.8b5ab17b372f5c53cefb10672b95ee1e,1
session.first:true,1.cd5191b86b941c324da67170d53496e9,1
session.first:true,1.e3f27142bae4d4eaae342be615544bb8,1
session.first:true,1.f86ee259b0f37e7f034beb3ef20d5648,1
session.first:true,1.6bec0776ed0fdad1ae5035c8fcda9e49,1
session.first:true,1.daddb266bd4761da210bb333cf74e5af,1
session.first:true,1.904ff001749f32e3fb2f0a128c9b054b,1
session.first:true,1.35ec4e0881d22e49ce6aba30113d0b8b,1
session.first:true,1.836d73a46c0534cd4e00fce942af71d8,1
session.first:true,1.28d5b9fed8512d58458a338e5c0561fa,1
session.first:true,1.b660453c496727e302a206dfeadb3540,1
session.first:true,1.c6aea857705338208af3d7b565fe65bf,1
session.first:true,1.d56d27952b987ee4fc8de66be560a329,1
session.first:true,1.6cfb128d26883ff07fb26a9ff897366c,1
session.first:true,1.245a8d74cd24bc3cf83a73a0ab11e7a9,1
session.first:true,1.a2c5d54915ca660d3f119f120880c6d6,1
session.first:true,1.3f13f1a53418061cdc7de74d6fa2057a,1
session.first:true,1.a2ea155be86b959e77fd98ff57438991,1
session.first:true,1.612978f81f188a740e9a34fc8a50e8b5,1
